,n_6024,n_28601
0,37.720588235294116,0.27941176470588236
1,37.720588235294116,0.27941176470588236
2,37.720588235294116,0.27941176470588236
3,37.720588235294116,0.27941176470588236
4,37.720588235294116,0.27941176470588236
5,37.720588235294116,0.27941176470588236
6,37.720588235294116,0.27941176470588236
7,36.72794117647059,0.2720588235294118
8,37.720588235294116,0.27941176470588236
9,37.720588235294116,0.27941176470588236
10,37.720588235294116,0.27941176470588236
11,37.720588235294116,0.27941176470588236
12,37.720588235294116,0.27941176470588236
13,37.720588235294116,0.27941176470588236
14,38.713235294117645,0.286764705882353
15,37.720588235294116,0.27941176470588236
16,37.720588235294116,0.27941176470588236
17,37.720588235294116,0.27941176470588236
18,37.720588235294116,0.27941176470588236
19,37.720588235294116,0.27941176470588236
20,38.713235294117645,0.286764705882353
21,37.720588235294116,0.27941176470588236
22,37.720588235294116,0.27941176470588236
23,37.720588235294116,0.27941176470588236
24,37.720588235294116,0.27941176470588236
25,37.720588235294116,0.27941176470588236
26,37.720588235294116,0.27941176470588236
27,37.720588235294116,0.27941176470588236
28,38.713235294117645,0.286764705882353
29,37.720588235294116,0.27941176470588236
30,36.72794117647059,0.2720588235294118
31,36.72794117647059,0.2720588235294118
32,37.720588235294116,0.27941176470588236
33,37.720588235294116,0.27941176470588236
34,37.720588235294116,0.27941176470588236
35,37.720588235294116,0.27941176470588236
36,37.720588235294116,0.27941176470588236
37,37.720588235294116,0.27941176470588236
38,38.713235294117645,0.286764705882353
39,37.720588235294116,0.27941176470588236
40,37.720588235294116,0.27941176470588236
41,37.720588235294116,0.27941176470588236
42,37.720588235294116,0.27941176470588236
43,37.720588235294116,0.27941176470588236
44,38.713235294117645,0.286764705882353
45,37.720588235294116,0.27941176470588236
46,37.720588235294116,0.27941176470588236
47,37.720588235294116,0.27941176470588236
48,37.720588235294116,0.27941176470588236
49,37.720588235294116,0.27941176470588236
50,38.713235294117645,0.286764705882353
51,37.720588235294116,0.27941176470588236
52,37.720588235294116,0.27941176470588236
53,37.720588235294116,0.27941176470588236
54,36.72794117647059,0.2720588235294118
55,36.72794117647059,0.2720588235294118
56,37.720588235294116,0.27941176470588236
57,38.713235294117645,0.286764705882353
58,37.720588235294116,0.27941176470588236
59,37.720588235294116,0.27941176470588236
60,37.720588235294116,0.27941176470588236
61,37.720588235294116,0.27941176470588236
62,37.720588235294116,0.27941176470588236
63,37.720588235294116,0.27941176470588236
64,38.713235294117645,0.286764705882353
65,37.720588235294116,0.27941176470588236
66,37.720588235294116,0.27941176470588236
67,37.720588235294116,0.27941176470588236
68,37.720588235294116,0.27941176470588236
69,37.720588235294116,0.27941176470588236
70,38.713235294117645,0.286764705882353
71,37.720588235294116,0.27941176470588236
72,37.720588235294116,0.27941176470588236
73,37.720588235294116,0.27941176470588236
74,37.720588235294116,0.27941176470588236
75,37.720588235294116,0.27941176470588236
76,38.713235294117645,0.286764705882353
77,37.720588235294116,0.27941176470588236
78,36.72794117647059,0.2720588235294118
79,36.72794117647059,0.2720588235294118
80,37.720588235294116,0.27941176470588236
81,38.713235294117645,0.286764705882353
82,37.720588235294116,0.27941176470588236
83,37.720588235294116,0.27941176470588236
84,37.720588235294116,0.27941176470588236
85,37.720588235294116,0.27941176470588236
86,37.720588235294116,0.27941176470588236
87,38.713235294117645,0.286764705882353
88,37.720588235294116,0.27941176470588236
89,37.720588235294116,0.27941176470588236
90,37.720588235294116,0.27941176470588236
91,37.720588235294116,0.27941176470588236
92,37.720588235294116,0.27941176470588236
93,37.720588235294116,0.27941176470588236
94,37.720588235294116,0.27941176470588236
95,38.713235294117645,0.286764705882353
96,37.720588235294116,0.27941176470588236
97,37.720588235294116,0.27941176470588236
98,37.720588235294116,0.27941176470588236
99,37.720588235294116,0.27941176470588236
100,38.713235294117645,0.286764705882353
101,37.720588235294116,0.27941176470588236
102,36.72794117647059,0.2720588235294118
103,36.72794117647059,0.2720588235294118
104,37.720588235294116,0.27941176470588236
105,37.720588235294116,0.27941176470588236
106,37.720588235294116,0.27941176470588236
107,37.720588235294116,0.27941176470588236
108,38.713235294117645,0.286764705882353
109,37.720588235294116,0.27941176470588236
110,37.720588235294116,0.27941176470588236
111,37.720588235294116,0.27941176470588236
112,37.720588235294116,0.27941176470588236
113,37.720588235294116,0.27941176470588236
114,37.720588235294116,0.27941176470588236
115,37.720588235294116,0.27941176470588236
116,37.720588235294116,0.27941176470588236
117,37.720588235294116,0.27941176470588236
118,60.5514705882353,0.44852941176470595
119,72.46323529411765,0.536764705882353
120,71.47058823529412,0.5294117647058824
121,71.47058823529412,0.5294117647058824
122,72.46323529411765,0.536764705882353
123,71.47058823529412,0.5294117647058824
124,71.47058823529412,0.5294117647058824
125,71.47058823529412,0.5294117647058824
126,70.4779411764706,0.5220588235294118
127,70.4779411764706,0.5220588235294118
128,71.47058823529412,0.5294117647058824
129,72.46323529411765,0.536764705882353
130,71.47058823529412,0.5294117647058824
131,71.47058823529412,0.5294117647058824
132,71.47058823529412,0.5294117647058824
133,72.46323529411765,0.536764705882353
134,71.47058823529412,0.5294117647058824
135,71.47058823529412,0.5294117647058824
136,71.47058823529412,0.5294117647058824
137,71.47058823529412,0.5294117647058824
138,71.47058823529412,0.5294117647058824
139,71.47058823529412,0.5294117647058824
140,71.47058823529412,0.5294117647058824
141,72.46323529411765,0.536764705882353
142,72.46323529411765,0.536764705882353
143,71.47058823529412,0.5294117647058824
144,71.47058823529412,0.5294117647058824
145,71.47058823529412,0.5294117647058824
146,71.47058823529412,0.5294117647058824
147,72.46323529411765,0.536764705882353
148,72.46323529411765,0.536764705882353
149,71.47058823529412,0.5294117647058824
150,70.4779411764706,0.5220588235294118
151,70.4779411764706,0.5220588235294118
152,71.47058823529412,0.5294117647058824
153,72.46323529411765,0.536764705882353
154,71.47058823529412,0.5294117647058824
155,72.46323529411765,0.536764705882353
156,71.47058823529412,0.5294117647058824
157,71.47058823529412,0.5294117647058824
158,71.47058823529412,0.5294117647058824
159,71.47058823529412,0.5294117647058824
160,72.46323529411765,0.536764705882353
161,72.46323529411765,0.536764705882353
162,71.47058823529412,0.5294117647058824
163,71.47058823529412,0.5294117647058824
164,71.47058823529412,0.5294117647058824
165,71.47058823529412,0.5294117647058824
166,71.47058823529412,0.5294117647058824
167,73.45588235294117,0.5441176470588236
168,71.47058823529412,0.5294117647058824
169,71.47058823529412,0.5294117647058824
170,71.47058823529412,0.5294117647058824
171,71.47058823529412,0.5294117647058824
172,71.47058823529412,0.5294117647058824
173,71.47058823529412,0.5294117647058824
174,69.48529411764706,0.5147058823529412
175,72.46323529411765,0.536764705882353
176,71.47058823529412,0.5294117647058824
177,71.47058823529412,0.5294117647058824
178,71.47058823529412,0.5294117647058824
179,71.47058823529412,0.5294117647058824
180,71.47058823529412,0.5294117647058824
181,71.47058823529412,0.5294117647058824
182,73.45588235294117,0.5441176470588236
183,75.44117647058823,0.5588235294117647
184,75.44117647058823,0.5588235294117647
185,75.44117647058823,0.5588235294117647
186,75.44117647058823,0.5588235294117647
187,77.42647058823529,0.573529411764706
188,75.44117647058823,0.5588235294117647
189,75.44117647058823,0.5588235294117647
190,75.44117647058823,0.5588235294117647
191,75.44117647058823,0.5588235294117647
192,75.44117647058823,0.5588235294117647
193,77.42647058823529,0.573529411764706
194,75.44117647058823,0.5588235294117647
195,75.44117647058823,0.5588235294117647
196,75.44117647058823,0.5588235294117647
197,75.44117647058823,0.5588235294117647
198,74.44852941176471,0.5514705882352942
199,75.44117647058823,0.5588235294117647
200,76.43382352941177,0.5661764705882354
201,75.44117647058823,0.5588235294117647
202,75.44117647058823,0.5588235294117647
203,75.44117647058823,0.5588235294117647
204,75.44117647058823,0.5588235294117647
205,75.44117647058823,0.5588235294117647
206,75.44117647058823,0.5588235294117647
207,77.42647058823529,0.573529411764706
208,75.44117647058823,0.5588235294117647
209,75.44117647058823,0.5588235294117647
210,75.44117647058823,0.5588235294117647
211,75.44117647058823,0.5588235294117647
212,75.44117647058823,0.5588235294117647
213,77.42647058823529,0.573529411764706
214,75.44117647058823,0.5588235294117647
215,75.44117647058823,0.5588235294117647
216,75.44117647058823,0.5588235294117647
217,75.44117647058823,0.5588235294117647
218,75.44117647058823,0.5588235294117647
219,76.43382352941177,0.5661764705882354
220,76.43382352941177,0.5661764705882354
221,75.44117647058823,0.5588235294117647
222,74.44852941176471,0.5514705882352942
223,74.44852941176471,0.5514705882352942
224,75.44117647058823,0.5588235294117647
225,75.44117647058823,0.5588235294117647
226,77.42647058823529,0.573529411764706
227,75.44117647058823,0.5588235294117647
228,75.44117647058823,0.5588235294117647
229,75.44117647058823,0.5588235294117647
230,75.44117647058823,0.5588235294117647
231,75.44117647058823,0.5588235294117647
232,75.44117647058823,0.5588235294117647
233,75.44117647058823,0.5588235294117647
234,75.44117647058823,0.5588235294117647
235,75.44117647058823,0.5588235294117647
236,75.44117647058823,0.5588235294117647
237,77.42647058823529,0.573529411764706
238,75.44117647058823,0.5588235294117647
239,75.44117647058823,0.5588235294117647
240,75.44117647058823,0.5588235294117647
241,75.44117647058823,0.5588235294117647
242,76.43382352941177,0.5661764705882354
243,76.43382352941177,0.5661764705882354
244,75.44117647058823,0.5588235294117647
